Voltage,Current,Data_Timestamp,dmm_v0,dmm_v1,dmm_v2,dmm_v3,dmm_t0,dmm_t1,dmm_t2,dmm_t3,dmm_t4,Log_Timestamp
8.05829845,-50.000978,1650434768,4.006,8.03586,4.0065,8.03286,30.53735322,29.83237018,30.78529707,30.78119886,27.42598409,1650434769
8.056642,-50.000986,1650434770,4.00526,8.03436,4.00576,8.03136,30.5030987,29.82822596,30.80237089,30.76821995,27.41243867,1650434770
8.05599371,-50.000963,1650434771,4.00526,8.034,4.00576,8.031,30.53324339,29.83237018,30.77266032,30.76412095,27.40816062,1650434771
8.05502056,-50.001018,1650434772,4.005,8.03286,4.00526,8.02986,30.53735322,29.82373616,30.78973658,30.74703973,27.40352579,1650434773
8.05342604,-50.000986,1650434774,4.00426,8.031,4.0045,8.028,30.52468062,29.82373616,30.80237089,30.78119886,27.42135042,1650434775
8.05186814,-50.000993,1650434776,4.00376,8.0295,4.00426,8.0265,30.52879085,29.81095615,30.78973658,30.77675892,27.39033266,1650434777
8.0503345,-50.000955,1650434778,4.00326,8.028,4.0035,8.025,30.52468062,29.79368272,30.79827347,30.78529707,27.39924721,1650434779
8.04913421,-50.000955,1650434780,4.00276,8.02686,4.00326,8.02386,30.54180531,29.81095615,30.79827347,30.76821995,27.39033266,1650434780
8.048239,-50.000841,1650434781,4.00226,8.02611,4.00276,8.02311,30.53735322,29.81095615,30.79383439,30.78973658,27.39033266,1650434781
8.04764883,-50.000841,1650434782,4.00226,8.02575,4.00276,8.02275,30.5544754,29.83685951,30.81944142,30.81090657,27.39033266,1650434782
8.04677897,-50.000825,1650434783,4.00176,8.02461,4.00226,8.02161,30.54180531,29.81959151,30.80237089,30.78973658,27.38141699,1650434784
8.04533675,-50.000818,1650434785,4.00126,8.02311,4.00176,8.02011,30.55036639,29.84100329,30.83241282,30.80237089,27.41707292,1650434785
8.04476763,-50.000761,1650434786,4.00126,8.02275,4.0015,8.01936,30.52879085,29.84100329,30.82387922,30.81534479,27.39033266,1650434786
8.04392409,-50.000793,1650434787,4.00076,8.02161,4.00126,8.01861,30.56303523,29.82822596,30.81090657,30.81534479,27.39461178,1650434788
8.04253628,-50.000818,1650434789,4.00026,8.0205,4.00076,8.0175,30.56303523,29.83685951,30.81534479,30.82387922,27.40816062,1650434790
8.04117277,-50.000778,1650434791,3.99976,8.019,4.00026,8.016,30.56748601,29.82822596,30.81944142,30.80680954,27.36358227,1650434791
8.04063414,-50.000867,1650434792,3.9995,8.01861,4,8.01561,30.53735322,29.83237018,30.8409456,30.80237089,27.38569666,1650434792
8.03983923,-50.000825,1650434793,3.9995,8.01786,3.99976,8.0145,30.5544754,29.81095615,30.83241282,30.80680954,27.40352579,1650434794
8.03852161,-50.000825,1650434795,3.99876,8.01636,3.99926,8.01336,30.56748601,29.84100329,30.8409456,30.81534479,27.39924721,1650434796
8.03722865,-50.000785,1650434797,3.9985,8.01486,3.99876,8.01225,30.56748601,29.84963551,30.86653903,30.82387922,27.38141699,1650434798
8.03594987,-50.000801,1650434799,3.998,8.01375,3.99826,8.01075,30.56303523,29.84963551,30.8409456,30.81090657,27.35002487,1650434800
8.03469411,-50.000753,1650434801,3.9975,8.01261,3.998,8.00961,30.56303523,29.83237018,30.84504105,30.82797545,27.35466322,1650434802
8.03370625,-50.000825,1650434803,3.99726,8.01186,3.9975,8.00886,30.56303523,29.83237018,30.84504105,30.81944142,27.3725002,1650434803
8.0329764,-50.000801,1650434804,3.99676,8.01075,3.99726,8.00811,30.56303523,29.83237018,30.85357262,30.84947756,27.38141699,1650434804
8.03249226,-50.000808,1650434805,3.99676,8.01036,3.99726,8.00736,30.57159422,29.82822596,30.83241282,30.83650866,27.36358227,1650434805
8.03176693,-50.000818,1650434806,3.9965,8.00961,3.997,8.00661,30.57159422,29.84100329,30.83241282,30.82387922,27.34574304,1650434806
8.03128762,-50.000818,1650434807,3.99626,8.00925,3.99676,8.00625,30.56748601,29.84549216,30.8706333,30.8409456,27.34574304,1650434807
8.03058246,-50.00089,1650434808,3.996,8.0085,3.9965,8.0055,30.56303523,29.82373616,30.84504105,30.83650866,27.3411041,1650434808
8.03011458,-50.000778,1650434809,3.99576,8.00811,3.99626,8.00511,30.5544754,29.83685951,30.84504105,30.8409456,27.35466322,1650434809
8.02941457,-50.000785,1650434810,3.9955,8.00736,3.996,8.00436,30.58015236,29.85826682,30.86210336,30.83650866,27.3725002,1650434810
8.02894893,-50.000801,1650434811,3.9955,8.007,3.996,8.004,30.56303523,29.84549216,30.86210336,30.84504105,27.3411041,1650434811
8.02825734,-50.000801,1650434812,3.99526,8.00625,3.99576,8.00325,30.55892662,29.86689723,30.87506854,30.84504105,27.3411041,1650434812
8.02780282,-50.000818,1650434813,3.995,8.00586,3.9955,8.00286,30.57159422,29.83685951,30.85800871,30.85357262,27.3411041,1650434813
8.02712405,-50.000818,1650434814,3.99476,8.00511,3.99526,8.00211,30.57159422,29.82373616,30.86653903,30.83650866,27.35466322,1650434815
8.02600247,-50.000808,1650434816,3.99426,8.004,3.99476,8.001,30.58460226,29.84549216,30.85357262,30.83241282,27.32789928,1650434817
8.02490096,-50.000745,1650434818,3.994,8.00286,3.99426,7.99986,30.59726613,29.8541239,30.85800871,30.83241282,27.34574304,1650434819
8.02381421,-50.000801,1650434820,3.9935,8.00175,3.994,7.99875,30.58460226,29.8541239,30.87506854,30.85357262,27.34574304,1650434821
8.02273856,-50.000745,1650434822,3.993,8.00061,3.9935,7.99761,30.59315913,29.8541239,30.89621818,30.85800871,27.35002487,1650434823
8.02168674,-50.000833,1650434824,3.99276,7.9995,3.99326,7.99686,30.58460226,29.84100329,30.90917839,30.84947756,27.34574304,1650434825
8.02084799,-50.000818,1650434826,3.9925,7.99875,3.99276,7.99611,30.58015236,29.85826682,30.86653903,30.8409456,27.3411041,1650434826
8.02022909,-50.000848,1650434827,3.99226,7.99836,3.99276,7.99536,30.59315913,29.84963551,30.87916241,30.86210336,27.35466322,1650434827
8.01981823,-50.000848,1650434828,3.99226,7.998,3.9925,7.995,30.60582175,29.86275475,30.90474485,30.86210336,27.3321822,1650434828
8.0192066,-50.000833,1650434829,3.99176,7.99725,3.99226,7.99425,30.59726613,29.84549216,30.88359723,30.86653903,27.33682173,1650434830
8.01820003,-50.000753,1650434831,3.9915,7.99611,3.992,7.9935,30.59315913,29.84963551,30.87916241,30.8706333,27.314335,1650434831
8.01779603,-50.000825,1650434832,3.99126,7.99575,3.99176,7.99275,30.57604456,29.86689723,30.8921251,30.86653903,27.3411041,1650434832
8.01719991,-50.000867,1650434833,3.99126,7.995,3.9915,7.992,30.60582175,29.86275475,30.89621818,30.87916241,27.32789928,1650434834
8.01621887,-50.000867,1650434835,3.99076,7.99425,3.99126,7.99125,30.61027034,29.86275475,30.90065215,30.85800871,27.32325916,1650434835
8.01582706,-50.000875,1650434836,3.9905,7.99386,3.991,7.99086,30.60171516,29.85826682,30.90474485,30.87506854,27.31897571,1650434836
8.01524011,-50.000818,1650434837,3.99026,7.99311,3.99076,7.99011,30.62293048,29.86275475,30.91770382,30.87506854,27.32789928,1650434837
8.0148593,-50.000818,1650434838,3.99026,7.99311,3.99076,7.99011,30.60171516,29.87138469,30.89621818,30.88359723,27.31897571,1650434838
8.01428765,-50.000841,1650434839,3.99,7.99236,3.9905,7.98936,30.58870967,29.86689723,30.91770382,30.90065215,27.36358227,1650434839
8.01390894,-50.000801,1650434840,3.99,7.992,3.99026,7.989,30.61027034,29.87552674,30.90474485,30.88359723,27.35894451,1650434840
8.01334394,-50.00077,1650434841,3.98976,7.99125,3.99,7.98825,30.61882469,29.8541239,30.93475222,30.8921251,27.3321822,1650434842
8.01241005,-50.000875,1650434843,3.98926,7.9905,3.98976,7.9875,30.60171516,29.86275475,30.91770382,30.8706333,27.3054097,1650434844
8.01149141,-50.000841,1650434845,3.989,7.98975,3.98926,7.98675,30.61882469,29.88864188,30.93884336,30.90065215,27.314335,1650434846
8.01056524,-50.00089,1650434847,3.9885,7.98861,3.989,7.98561,30.63148359,29.86689723,30.91770382,30.8921251,27.3411041,1650434848
8.00985212,-50.000875,1650434849,3.9885,7.98825,3.98876,7.98486,30.61027034,29.88001373,30.93475222,30.88359723,27.3054097,1650434849
8.00931193,-50.000875,1650434850,3.98826,7.9875,3.9885,7.9845,30.62293048,29.89278307,30.94327521,30.8921251,27.314335,1650434850
8.0089525,-50.000856,1650434851,3.988,7.98711,3.98826,7.98411,30.61437653,29.88864188,30.95588774,30.91770382,27.30112515,1650434851
8.00842727,-50.000818,1650434852,3.98776,7.98636,3.98826,7.98375,30.61882469,29.84963551,30.93884336,30.90065215,27.29648327,1650434852
8.00807715,-50.000848,1650434853,3.98776,7.986,3.98826,7.98336,30.64003586,29.87138469,30.91770382,30.90474485,27.314335,1650434853
8.007552,-50.000801,1650434854,3.9875,7.98561,3.988,7.983,30.6273782,29.87138469,30.90474485,30.90065215,27.2875557,1650434854
8.00720407,-50.000825,1650434855,3.98726,7.98525,3.98776,7.98225,30.63593087,29.90140989,30.93031995,30.90065215,27.29648327,1650434855
8.00668429,-50.000841,1650434856,3.987,7.98486,3.9875,7.98186,30.6273782,29.88001373,30.92179573,30.88769071,27.26969715,1650434856
8.00634451,-50.000841,1650434857,3.987,7.9845,3.9875,7.9815,30.61882469,29.90140989,30.94327521,30.90474485,27.27434081,1650434857
8.00582965,-50.000867,1650434858,3.98676,7.98411,3.98726,7.98111,30.63593087,29.88001373,30.94327521,30.91770382,27.3054097,1650434858
8.00548786,-50.000856,1650434859,3.98676,7.98375,3.98726,7.98075,30.60171516,29.9100358,30.93031995,30.89621818,27.278627,1650434859
8.00498003,-50.000856,1650434860,3.9865,7.98336,3.987,7.98,30.63593087,29.89726913,30.94327521,30.92622843,27.29648327,1650434861
8.00414865,-50.000761,1650434862,3.98626,7.98225,3.9865,7.97925,30.63148359,29.88415536,30.93884336,30.9132707,27.278627,1650434863
8.00331856,-50.000785,1650434864,3.986,7.9815,3.98626,7.9785,30.63148359,29.88864188,30.95588774,30.94327521,27.2564789,1650434865
8.00249806,-50.000793,1650434866,3.9855,7.98075,3.98576,7.97775,30.64003586,29.91452093,30.96031874,30.93031995,27.2339664,1650434867
8.00168697,-50.00073,1650434868,3.98526,7.97961,3.9855,7.977,30.64003586,29.89278307,30.95588774,30.92622843,27.26541043,1650434869
8.00088466,-50.000825,1650434870,3.985,7.97886,3.98526,7.97625,30.64448271,29.92728495,30.95588774,30.92622843,27.26969715,1650434871
8.00025376,-50.000778,1650434872,3.98476,7.9785,3.98526,7.9755,30.66568766,29.9100358,30.98144822,30.9132707,27.24754624,1650434872
7.99977478,-50.000745,1650434873,3.9845,7.97811,3.985,7.97511,30.64858729,29.91452093,30.96031874,30.94736595,27.25183406,1650434873
7.99946528,-50.000808,1650434874,3.9845,7.97775,3.98476,7.97475,30.64858729,29.91452093,30.96440871,30.94327521,27.26076617,1650434874
7.99899665,-50.000793,1650434875,3.98426,7.97736,3.98476,7.974,30.64448271,29.9100358,30.96440871,30.90917839,27.19821738,1650434875
7.99868349,-50.000825,1650434876,3.984,7.977,3.9845,7.97361,30.6273782,29.86689723,30.96440871,30.90917839,27.19821738,1650434876
7.99822295,-50.000841,1650434877,3.984,7.97661,3.98426,7.97325,30.6273782,29.86275475,30.94327521,30.92179573,27.19821738,1650434877
7.99791337,-50.000793,1650434878,3.98376,7.97625,3.98426,7.97325,30.63593087,29.87552674,30.96031874,30.90065215,27.2207414,1650434878
7.99745505,-50.000818,1650434879,3.9835,7.97586,3.984,7.97286,30.6273782,29.88001373,30.96031874,30.92179573,27.2429008,1650434879
7.99714989,-50.000785,1650434880,3.9835,7.9755,3.984,7.9725,30.61882469,29.87138469,30.95179738,30.91770382,27.2339664,1650434880
7.9966916,-50.000778,1650434881,3.98326,7.97511,3.98376,7.97211,30.63148359,29.88864188,30.96883929,30.91770382,27.2339664,1650434881
7.99639177,-50.000745,1650434882,3.98326,7.97475,3.9835,7.97175,30.64858729,29.88864188,30.98587796,30.92622843,27.2339664,1650434882
7.99594234,-50.000793,1650434883,3.983,7.974,3.98326,7.97136,30.64003586,29.88864188,30.96031874,30.90474485,27.22967748,1650434883
7.99564685,-50.000785,1650434884,3.983,7.974,3.9835,7.971,30.64448271,29.88864188,30.96883929,30.92179573,27.2339664,1650434884
7.9951985,-50.000808,1650434885,3.98276,7.97361,3.98326,7.97061,30.64858729,29.90140989,30.97292887,30.93031995,27.2429008,1650434885
7.99490345,-50.000713,1650434886,3.9825,7.97286,3.983,7.97025,30.64448271,29.90140989,30.98144822,30.93475222,27.23861243,1650434886
7.99446206,-50.000753,1650434887,3.9825,7.9725,3.98276,7.96986,30.64448271,29.90140989,30.96883929,30.92179573,27.2429008,1650434888
7.993733,-50.000753,1650434889,3.982,7.97175,3.9825,7.96911,30.64858729,29.91452093,30.96440871,30.93475222,27.26076617,1650434890
7.99300829,-50.000713,1650434891,3.98176,7.97136,3.98226,7.96836,30.65303371,29.90140989,30.98587796,30.94736595,27.24754624,1650434892
7.9922925,-50.00073,1650434893,3.9815,7.97061,3.982,7.96761,30.66158387,29.92314548,31.0284605,30.96440871,27.26076617,1650434894
7.99172303,-50.000665,1650434895,3.98126,7.96986,3.98176,7.96686,30.66568766,29.94453052,31.01142991,30.97735903,27.2429008,1650434895
7.99130313,-50.00065,1650434896,3.98126,7.9695,3.9815,7.9665,30.68278468,29.92314548,31.0029134,30.96440871,27.23861243,1650434896
7.99101978,-50.000627,1650434897,3.981,7.9695,3.9815,7.9665,30.67423659,29.93176915,31.0284605,30.98144822,27.22967748,1650434897
7.99060105,-50.000602,1650434898,3.98076,7.96875,3.98126,7.96575,30.6701332,29.93176915,31.01142991,30.96440871,27.22503086,1650434898
7.99031901,-50.000665,1650434899,3.98076,7.96836,3.981,7.96536,30.6786817,29.95315197,31.01994561,30.96440871,27.2339664,1650434899
7.98990183,-50.00061,1650434900,3.9805,7.968,3.981,7.965,30.69133195,29.92728495,31.02403286,30.98587796,27.23861243,1650434900
7.9896253,-50.000627,1650434901,3.9805,7.968,3.98076,7.965,30.68722936,29.93590819,31.01994561,30.99439609,27.23861243,1650434901
7.98921389,-50.000618,1650434902,3.98026,7.96725,3.98076,7.96461,30.69987838,29.94039191,31.01142991,30.97292887,27.23861243,1650434902
7.9889386,-50.00061,1650434903,3.98026,7.96725,3.9805,7.96425,30.69577619,29.94453052,31.00700142,30.98144822,27.22503086,1650434903
7.98852833,-50.000618,1650434904,3.98,7.96686,3.9805,7.96386,30.68722936,29.94453052,31.04548787,30.98144822,27.2339664,1650434905
7.98785572,-50.000698,1650434906,3.97976,7.96611,3.98026,7.96311,30.69577619,29.96177252,31.04106107,30.99439609,27.21609418,1650434906
7.98758049,-50.00073,1650434907,3.9795,7.96575,3.98,7.96275,30.68722936,29.95763477,31.04548787,30.98587796,27.19821738,1650434907
7.9871769,-50.000713,1650434908,3.9795,7.96536,3.98,7.96275,30.69133195,29.95763477,31.04106107,30.98996676,27.19392627,1650434909
7.98651087,-50.000761,1650434910,3.97926,7.965,3.9795,7.96161,30.69133195,29.94453052,31.04957396,30.98144822,27.19392627,1650434911
7.98584687,-50.000761,1650434912,3.979,7.96386,3.97926,7.96125,30.71286736,29.96625485,31.05808606,30.98587796,27.19392627,1650434913
7.98519868,-50.000785,1650434914,3.97876,7.9635,3.979,7.9605,30.70842398,29.95763477,31.04548787,30.98996676,27.22503086,1650434915
7.98454054,-50.000808,1650434916,3.9785,7.96275,3.97876,7.96011,30.71696875,29.96177252,31.04957396,31.00700142,27.22503086,1650434917
7.98403209,-50.000867,1650434918,3.97826,7.96236,3.9785,7.95936,30.70842398,29.97039218,31.0710229,31.01551754,27.2429008,1650434918
7.98364227,-50.000848,1650434919,3.978,7.962,3.9785,7.959,30.70432219,29.97487405,31.0710229,31.01142991,27.22503086,1650434919
7.98338583,-50.000825,1650434920,3.978,7.96161,3.97826,7.95861,30.69987838,29.97039218,31.04548787,31.02403286,27.2339664,1650434920
7.98300041,-50.001167,1650434921,3.97776,7.96125,3.97826,7.95825,30.69987838,29.96625485,31.04957396,30.98996676,27.21180417,1650434921
7.98274614,-50.000761,1650434922,3.97776,7.96086,3.978,7.95825,30.7214117,29.97487405,31.0710229,31.0029134,27.21609418,1650434922
7.98236806,-50.000848,1650434923,3.9775,7.96086,3.978,7.95786,30.7299552,29.96625485,31.0710229,30.9984845,27.22503086,1650434923
7.98211875,-50.000841,1650434924,3.9775,7.9605,3.97776,7.9575,30.7299552,29.99624581,31.07953298,31.02403286,27.21180417,1650434924
7.98173929,-50.001093,1650434925,3.97726,7.95975,3.97776,7.95711,30.72551268,29.97487405,31.07953298,31.01551754,27.20286579,1650434925
7.98148831,-50.000793,1650434926,3.97726,7.95975,3.9775,7.95675,30.7299552,29.96625485,31.06659735,31.02403286,27.20715635,1650434926
7.98111639,-50.000848,1650434927,3.977,7.95936,3.97726,7.95636,30.71286736,29.97039218,31.07510784,31.01142991,27.20286579,1650434928
7.98049607,-50.001133,1650434929,3.97676,7.95861,3.977,7.956,30.76412095,29.98349235,31.09212641,31.04957396,27.21180417,1650434930
7.97988081,-50.000848,1650434931,3.9765,7.95825,3.97676,7.95525,30.7299552,29.97487405,31.08361753,31.03254736,27.21180417,1650434931
7.97963272,-50.001133,1650434932,3.97626,7.95786,3.97676,7.95486,30.74259807,29.98349235,31.08804225,31.03254736,27.21609418,1650434932
7.97926855,-50.001125,1650434933,3.97626,7.9575,3.9765,7.9545,30.74259807,30.00934193,31.07953298,31.04548787,27.21180417,1650434934
7.97866144,-50.001118,1650434935,3.976,7.95711,3.97626,7.95375,30.75113953,30.00072629,31.1006345,31.03254736,27.21180417,1650434936
7.97805687,-50.00107,1650434937,3.97576,7.95636,3.976,7.95336,30.74259807,30.00072629,31.08804225,31.0284605,27.21609418,1650434938
7.9774562,-50.000761,1650434939,3.97526,7.95561,3.976,7.953,30.73405579,30.01347712,31.08804225,31.04548787,27.22503086,1650434940
7.97698448,-50.001125,1650434941,3.97526,7.95525,3.97576,7.95225,30.75558075,30.01795668,31.10505839,31.05808606,27.2207414,1650434941
7.97662991,-50.001061,1650434942,3.975,7.95486,3.9755,7.95186,30.75968015,30.01347712,31.11764827,31.04548787,27.19821738,1650434942
