Voltage,Current,Data_Timestamp,dmm_v0,dmm_v1,dmm_v2,dmm_v3,dmm_t0,dmm_t1,dmm_t2,dmm_t3,dmm_t4,Log_Timestamp
8.10552976,-49.999994,1650045885,4.0445,8.08275,4.04476,8.08011,31.92221791,30.73849788,31.40232797,31.9518982,28.69790001,1650045886
8.10316241,-50.000011,1650045887,4.04326,8.0805,4.04376,8.07786,31.90130131,30.74259807,31.39384788,31.9559448,28.71086041,1650045888
8.10085949,-49.999899,1650045889,4.042,8.07825,4.0425,8.07561,31.92660307,30.74703973,31.38943793,31.94751418,28.69790001,1650045890
8.09862228,-49.999956,1650045891,4.041,8.076,4.04126,8.07336,31.91816989,30.75113953,31.41080728,31.96437469,28.68914173,1650045892
8.09773894,-49.999971,1650045892,4.04076,8.07525,4.041,8.07261,31.92221791,30.75968015,31.40639814,31.96032844,28.70210362,1650045893
8.09643977,-49.999876,1650045893,4.04,8.07375,4.04026,8.07111,31.91816989,30.74703973,31.37688538,31.96032844,28.68914173,1650045894
8.09473383,-49.999956,1650045895,4.039,8.07225,4.0395,8.06961,31.91378434,30.75968015,31.40232797,31.96437469,28.68458703,1650045896
8.09347506,-50.000019,1650045896,4.0385,8.07111,4.03876,8.06811,31.94346722,30.75558075,31.39791842,31.97718672,28.71086041,1650045897
8.09264612,-49.999994,1650045897,4.03826,8.07036,4.0385,8.06736,31.94751418,30.72551268,31.38943793,31.96032844,28.71086041,1650045897
8.09141997,-49.999964,1650045898,4.0375,8.06886,4.03776,8.06625,31.91816989,30.73849788,31.38943793,31.96437469,28.70210362,1650045899
8.09061549,-49.999971,1650045899,4.037,8.06811,4.03726,8.0655,31.92221791,30.74259807,31.38943793,31.96437469,28.68914173,1650045899
8.08941646,-49.999939,1650045900,4.03626,8.06661,4.03676,8.064,31.93908283,30.74703973,31.39791842,31.9518982,28.70665728,1650045901
8.08745474,-50.000019,1650045902,4.0355,8.06511,4.03576,8.06211,31.93503551,30.75558075,31.38943793,31.96875794,28.68914173,1650045903
8.08668694,-50.000019,1650045903,4.035,8.064,4.0355,8.06136,31.896915,30.74259807,31.39791842,31.9518982,28.69790001,1650045904
8.08554048,-50.000099,1650045904,4.0345,8.06325,4.035,8.06025,31.94751418,30.74703973,31.39384788,31.97280385,28.69790001,1650045905
8.08478368,-50.000067,1650045905,4.03426,8.06211,4.0345,8.0595,31.93908283,30.75113953,31.41080728,31.98561475,28.71086041,1650045906
8.08367088,-50.00013,1650045906,4.0335,8.061,4.034,8.05836,31.93503551,30.75558075,31.38943793,31.97718672,28.70665728,1650045907
8.08183336,-50.000107,1650045908,4.0325,8.05911,4.033,8.0565,31.9559448,30.76412095,31.39384788,31.97718672,28.68038246,1650045909
8.08004248,-50.000089,1650045910,4.03176,8.05761,4.032,8.055,31.94751418,30.74703973,31.40639814,31.97718672,28.70665728,1650045911
8.07933839,-50.000004,1650045911,4.03126,8.05686,4.03176,8.05425,31.94751418,30.75113953,31.38943793,31.98123227,28.68914173,1650045912
8.07829454,-50.000099,1650045912,4.03076,8.05611,4.03126,8.05311,31.92660307,30.75558075,31.40232797,31.98561475,28.69790001,1650045913
8.07760304,-50.000099,1650045913,4.0305,8.055,4.03076,8.05236,31.96437469,30.76821995,31.41928582,31.98561475,28.71086041,1650045914
8.07657078,-50.000114,1650045914,4.03,8.05386,4.03026,8.05161,31.94751418,30.74259807,31.40639814,31.98561475,28.70210362,1650045915
8.07488997,-50.000034,1650045916,4.02926,8.05236,4.0295,8.04975,31.9559448,30.73849788,31.41080728,32.00246864,28.71541355,1650045917
8.07356578,-50.000011,1650045918,4.0285,8.05125,4.02876,8.04861,31.96032844,30.74703973,31.41080728,31.98123227,28.68914173,1650045918
8.07258792,-50.000034,1650045919,4.028,8.05011,4.0285,8.0475,31.93503551,30.73405579,31.40639814,31.98123227,28.68458703,1650045920
8.07194266,-50.000034,1650045920,4.02776,8.04975,4.028,8.04711,31.9559448,30.75113953,31.41487708,32.00246864,28.67582723,1650045920
8.07097859,-50.000034,1650045921,4.02726,8.04861,4.0275,8.046,31.96437469,30.75558075,31.40639814,32.00651314,28.71086041,1650045922
8.07034889,-50.000107,1650045922,4.02676,8.04786,4.02726,8.04525,31.96875794,30.75558075,31.41080728,32.00246864,28.70665728,1650045923
8.06940969,-50.000034,1650045923,4.0265,8.04711,4.02676,8.04411,31.96437469,30.75558075,31.41487708,31.98561475,28.69334583,1650045924
8.06878457,-50.000099,1650045924,4.02626,8.04636,4.0265,8.04375,31.96437469,30.75968015,31.39791842,31.99404206,28.66706643,1650045924
8.06786089,-50.000027,1650045925,4.0255,8.04561,4.026,8.04261,31.96875794,30.76821995,31.44030924,31.99404206,28.68038246,1650045926
8.06724934,-50.000019,1650045926,4.02526,8.04486,4.02576,8.04225,31.96875794,30.76412095,31.40639814,31.98123227,28.69334583,1650045927
8.06634454,-50.000074,1650045927,4.02476,8.04375,4.025,8.04111,31.97280385,30.74259807,31.40232797,31.99404206,28.68038246,1650045928
8.06485303,-50.000114,1650045929,4.024,8.04261,4.0245,8.04,31.96437469,30.74259807,31.40232797,32.00246864,28.68914173,1650045930
8.06426255,-50.000154,1650045930,4.02376,8.04225,4.024,8.03925,31.98123227,30.74703973,31.40232797,32.01089448,28.70665728,1650045931
8.06338949,-50.000154,1650045931,4.02326,8.04111,4.02376,8.0385,31.98561475,30.75558075,31.41928582,31.99808691,28.71086041,1650045932
8.06195056,-50.000042,1650045933,4.02276,8.03961,4.023,8.037,31.97280385,30.75968015,31.42335524,31.98965995,28.67582723,1650045934
8.06053434,-50.000011,1650045935,4.022,8.03811,4.02226,8.0355,31.96437469,30.75968015,31.43624056,31.98965995,28.68458703,1650045936
8.05914986,-50.000179,1650045937,4.02126,8.037,4.0215,8.034,31.9559448,30.75113953,31.42335524,32.01493863,28.69790001,1650045938
8.05778495,-49.999956,1650045939,4.0205,8.0355,4.021,8.03286,31.97280385,30.77675892,31.42776358,32.02774399,28.71086041,1650045940
8.05724508,-50.000034,1650045940,4.02026,8.03475,4.0205,8.03211,31.98561475,30.75968015,31.43183263,32.02774399,28.71541355,1650045941
8.05670821,-50.000179,1650045941,4.02,8.03436,4.0205,8.03175,31.98123227,30.76821995,31.41080728,32.00651314,28.68914173,1650045941
8.05590435,-50.000131,1650045942,4.0195,8.03361,4.02,8.031,31.96437469,30.73849788,31.42776358,32.0193196,28.71541355,1650045943
8.05537879,-50.000042,1650045943,4.01926,8.03325,4.01976,8.03061,31.96437469,30.76412095,31.40639814,32.00246864,28.68458703,1650045943
8.05459707,-49.999924,1650045944,4.019,8.03211,4.01926,8.0295,31.98123227,30.75968015,31.42776358,32.0193196,28.71541355,1650045945
8.05407742,-50.000219,1650045945,4.0185,8.03175,4.019,8.02911,31.98965995,30.76412095,31.43183263,32.00651314,28.71541355,1650045946
8.05330077,-50.000051,1650045946,4.01826,8.031,4.0185,8.02836,31.98561475,30.74703973,31.38536702,32.0193196,28.68038246,1650045947
8.05278893,-50.000204,1650045947,4.018,8.03061,4.0185,8.028,31.98561475,30.76821995,31.41928582,32.01089448,28.71086041,1650045948
8.05202809,-50.000242,1650045948,4.0175,8.02986,4.018,8.02725,31.97718672,30.75968015,31.42776358,32.0233634,28.69790001,1650045949
8.05077892,-50.000211,1650045950,4.017,8.02875,4.0175,8.02575,31.98965995,30.75968015,31.43183263,32.0193196,28.71086041,1650045951
8.05028556,-50.000074,1650045951,4.01676,8.02836,4.01726,8.02536,31.99404206,30.75968015,31.42335524,32.03616764,28.69790001,1650045951
8.04954649,-50.000267,1650045952,4.0165,8.02761,4.01676,8.02461,32.00246864,30.77675892,31.43624056,32.04021074,28.71086041,1650045953
8.04905668,-50.000234,1650045953,4.01626,8.02686,4.0165,8.02425,31.99404206,30.76821995,31.41487708,32.03178743,28.69334583,1650045954
8.04833128,-50.000027,1650045954,4.01576,8.02611,4.01626,8.0235,32.00651314,30.75558075,31.44878508,32.03178743,28.69334583,1650045955
8.04785035,-50.000137,1650045955,4.0155,8.02575,4.016,8.02311,31.99808691,30.75113953,31.44030924,32.03616764,28.69334583,1650045956
8.04713303,-50.000282,1650045956,4.01526,8.025,4.0155,8.02236,32.01089448,30.75558075,31.43183263,32.04863332,28.71086041,1650045957
