polyline_point_index,latitude,longitude,trip(m),dist_to_next_coordinate(m),true_bearing_to_next,bearing_to_next_360,true_bearing_to_prev,bearing_to_prev_360,general_travel_direction,turn_bearing,turn_type,relative_turn_angle,checkpoint
,43.47741380607879,-80.53887960297561,2464.8771517299456,24.89774900741104,64.51109217449394,64.51109217449394,-115.4889078252878,244.5110921747122,N65°E,0.0001911320189549,,,2
,43.4775102432693,-80.5386018210493,2489.774900737357,24.8977490065542,64.51128331120992,64.51128331120992,-115.48871669232165,244.51128330767835,N65°E,0.0001911367159834,,,2
,43.47760667978336,-80.53832403823945,2514.672649743911,24.89774900817049,64.51147444095093,64.51147444095093,-115.48852555465844,244.51147444534155,N65°E,0.0001911297410117,,,2
,43.47770311562098,-80.53804625454606,2539.570398752081,24.89774900731218,64.51166557759154,64.51166557759154,-115.48833442397022,244.51166557602977,N65°E,0.0001911366406091,,,2
,43.477799550782144,-80.53776846996914,2564.4681477593936,24.89774900751373,64.51185671669492,64.51185671669492,-115.4881432863824,244.5118567136176,N65°E,0.0001911391033786,,,2
,43.477895985266855,-80.53749068450867,2589.365896766907,24.897749007360897,64.51204784913003,64.51204784913003,-115.48795214633182,244.5120478536681,N65°E,0.0001911324351056,,,2
,43.47799241907511,-80.53721289816467,2614.263645774268,24.897749007206155,64.51223898891716,64.51223898891716,-115.4877610129495,244.5122389870505,N65°E,0.0001911397871339,,,2
,43.478088852206895,-80.53693511093714,2639.161394781474,24.897749007403768,64.5124301267569,64.5124301267569,-115.48756987221518,244.5124301277848,N65°E,0.0001911378397352,,,2
,43.47818528466221,-80.53665732282607,2664.059143788878,24.89774900760187,64.51262126617752,64.51262126617752,-115.48737873342824,244.51262126657176,N65°E,0.0001911394206217,,,2
,43.47828171644105,-80.53637953383146,2688.95689279648,24.897749007443693,64.51281240993389,64.51281240993389,-115.4871875930604,244.5128124069396,N65°E,0.0001911437563677,,,2
,43.47837814754342,-80.53610174395332,2713.854641803923,24.897749007639668,64.5130035525886,64.5130035525886,-115.48699644835683,244.51300355164315,N65°E,0.0001911426547138,,,2
